sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value
Healthcare,Retail,Germany,218244477.7483076,12915281.938788667,22795771.955945108,40663357.10037685,52845423.456600845,248212814.12759042,139996276.7424034,108216537.38518703,0.5957022334826167,0.10250784312979942,0.10445062432340001,0.19914986274277402,3912,33.9119297065349,6044818.911211299,10298894.466301197,9606656.016081696,3058,0.039730634003076325,594317828.2355219
Healthcare,Business Services,India,232674624.7835798,69207277.48907691,23487852.382733032,25167029.29404348,44703486.69793345,259713144.85483405,71052826.36167404,188660318.49316,0.5725450460133097,0.12915336198115404,0.10094720214797831,0.06596265128619029,760,3.192881556956108,56959336.75963213,49563790.63706908,14541889.18714303,1731,0.5388190294541851,800485063.5431811
Consumer,Business Services,UK,269027060.41329896,60236348.93191199,13795419.043402432,22099767.89791193,35572397.623311654,313998848.82924217,151512207.59323338,162486641.2360088,0.2802646277299354,0.15194983466371603,0.051278927191223456,-0.004627395453600212,4272,13.840764085271159,37715372.29925816,55229183.134544566,19788371.139995683,2432,0.4409420399608165,969343241.0711994
Healthcare,Manufacturing,UK,42169243.413429506,6544116.214544291,5355155.797643884,41989268.18841511,45273192.943932414,79620741.0815457,22981216.260919787,56639524.82062591,0.22046332102839167,0.2083376290354632,0.12699198193198896,0.01681528297651455,1773,5.4644423502445925,5685404.879013031,7733579.240980748,2240789.6955763437,1200,0.7499155868676468,135344225.21629637
Consumer,Manufacturing,India,181723563.00529787,50550951.718385085,30377707.914735742,32718853.353021484,8859211.221815348,294342696.4509288,94973845.70533068,199368850.74559814,0.6867036147514651,0.07768055980324039,0.16716438645796378,-0.028275889655717062,2263,19.22487084878981,41410452.16516047,37271965.643869944,12007444.26397309,3525,0.033601277559742494,478446296.6178961
Financial Services,Manufacturing,Singapore,298890759.96823263,16873653.2534021,7670232.353252432,36493850.56051105,16813212.999384932,572647529.9846867,329250042.72903067,243397487.25565606,0.2326321411487321,0.20395079089284784,0.025662326778076568,0.0573684871845144,1122,16.802746411590434,7480421.145833841,18886933.050983917,14720673.315350391,3903,0.8716993298124801,1013426300.6263757
Healthcare,Logistics,India,361245501.1269791,101918927.99295941,59695215.2184236,49555975.348790444,10534140.162972605,777843879.6944942,468454281.0612415,309389598.63325274,0.5544054404981678,0.1057721916476404,0.16524832844199355,0.336059308651326,4087,20.983864377620684,67342274.94752124,79589986.2668176,21883175.06644183,1030,0.07998044776221579,1445163394.5774605
Technology,Logistics,Singapore,356163300.2566041,31767452.046928685,55330624.11812984,47625569.07838462,12215495.479982153,703836061.2637159,318778295.58526886,385057765.678447,0.4923246325078083,0.19129794372013764,0.15535184023246057,0.1454961997345749,1759,24.812402896673238,16374549.349640412,28249311.509549454,25133313.104331236,1397,0.537817734840276,1115212830.6158524
Healthcare,Business Services,Singapore,291626757.1575071,43966290.22447836,17489424.65275209,22123812.609886903,76608986.07373938,485749797.32610184,211177181.90018713,274572615.4259147,0.61045059742517,0.12580941416638136,0.059971947784290866,0.1209695799523176,2816,7.734950702516873,33278287.628061634,49968368.42450934,21402920.903879117,1691,0.7927226442340017,1083561871.3075056
Healthcare,Manufacturing,India,477578931.39348567,110684964.47500014,47364258.18720259,34596024.43841569,61803032.996351756,1128403318.644285,656288258.5407465,472115060.1035385,0.4382548055997481,0.10472130369309683,0.09917576985442506,0.14995266589183648,3196,14.470761895007929,96448918.51496941,105591565.80088638,20556880.54803993,2834,0.5754662912624403,1811241383.946957
Technology,Logistics,USA,435257866.36109483,60828683.14684563,38830463.64040886,10680519.304847166,44271856.60943113,867683773.6080153,555823180.008219,311860593.5997963,0.2283842157347445,0.24466638193987567,0.08921254879330467,0.2315270968081427,4219,9.77004069053071,33336792.352463026,69214700.33861756,13230669.218081098,1428,0.41653902110151214,1623105826.1419585
Technology,Logistics,India,377789052.2845392,35259694.141268075,60591792.51616623,14148099.589096477,10270253.124521255,929215730.7458211,279526641.48837477,649689089.2574463,0.2751585835428871,0.17520418002035731,0.1603852524305822,0.07754525979843811,3299,7.067269796858746,24701551.0239518,38062579.38368608,24754206.86742052,2323,0.501180361145948,1322730708.7897034
Technology,Logistics,Germany,107802714.62648408,5455124.528618749,11205172.091759676,10136743.99466657,57939406.05815193,262581923.3687366,79924093.58132583,182657829.78741077,0.557003356469943,0.09236689229170228,0.1039414650232461,-0.042797256408118406,1988,18.492177712733927,4764469.927258774,5275885.180520724,2266422.801057036,3795,0.4047969976175501,276147385.3191207
Financial Services,Logistics,USA,173913208.30407828,31644391.85207493,22107295.75458492,39251456.97394855,6411776.789643335,145788317.5430288,37500596.58793577,108287720.95509303,0.4172479705949097,0.14334132201641842,0.12711683011408456,0.004584652085539348,3460,17.623819240185,19645198.99204944,23877117.075321954,12898481.305147799,2608,0.3496819774106539,570310887.5115881
Energy,Retail,Germany,427893860.6640735,82906044.55236863,42439938.11685652,45588827.45323208,67038375.85872541,933563085.302614,292022829.4481968,641540255.8544171,0.2842177113075962,0.18801930394254956,0.09918333030296696,0.13745690253655835,65,30.90383482022242,45404055.219367534,69833851.93182334,18980605.57418131,3421,0.24619438217384762,1372702378.4341636
Financial Services,Healthcare Services,India,363280883.9713284,64522097.02461831,48701244.769720666,11635928.265888404,59107443.67464335,732269215.7410799,244067419.15471464,488201796.5863653,0.5057840450720963,0.2210623335748803,0.13405947551472147,0.04980905878897558,2370,29.9672317925577,56584805.35085136,73111340.51392743,13843328.779496495,321,0.8925931208274335,1414279689.728808
Industrials,Logistics,UK,27488223.615486648,6805496.673376221,2412930.8944697473,12717238.086145123,27813762.45287576,57382597.909472026,24825069.976459,32557527.933013026,0.6776747208892322,0.1969851177555399,0.08778053206429538,0.33960566017817,3681,11.672794047868347,4964811.377548319,4833750.447934522,2181945.6649101977,4443,0.23490549792233692,109043702.82794358
Financial Services,Software,India,424700274.6911872,22535198.14084405,38527255.40615932,23865862.315291353,29927257.06069887,763124416.5614752,501694150.11200786,261430266.4494673,0.379844012865159,0.16585197743328484,0.09071634209366519,0.3009850102973291,819,31.373825013852368,9473045.352995282,26397627.036078155,5633769.460560716,3406,0.5178182582836484,1639991594.5627978
Industrials,Software,USA,93788344.07103837,22324133.150021583,4119255.3869306706,23737533.78974916,58531847.216874555,178864808.8100972,54607800.50388189,124257008.3062153,0.3671781422773471,0.2437949806482082,0.043920760385860014,0.12946824806195356,1797,10.344226179720641,12751936.528433856,26783260.476769153,2925109.170861604,231,0.023756263904290476,290224290.13524175
Energy,Software,Germany,496229672.16649985,112227118.91947463,13947359.017541252,22709992.5702939,13731001.010307943,500698674.85298085,247111172.22847745,253587502.6245034,0.47811073930211867,0.19857331686310165,0.028106660685259258,0.30692249129274385,1384,11.373910582403154,96683213.29183854,107625345.3725012,13953206.383402046,362,0.03197692622612025,1735338932.2400334
Consumer,Healthcare Services,Germany,143588955.1422909,38176423.31129345,8392132.60514896,42073776.995221086,6283597.106596579,153909684.99901104,60100545.64871319,93809139.35029785,0.6697305320389986,0.0789170730253565,0.058445530137277574,0.3001752959176966,3317,19.19531914659209,22003638.291267164,28978314.73360633,10927360.969399862,1156,0.3943604616769921,635614428.4942696
Consumer,Retail,USA,310205923.66064024,85178072.39777055,40913053.10193407,26857763.933033448,51614876.85327811,567946805.3378239,236584264.12552088,331362541.212303,0.5436202055717477,0.1387139600328327,0.13188998011105751,0.25304575114876493,2518,38.818674373846854,74950969.41561367,94578996.79621346,16168901.450440604,3056,0.16024346573179896,1105041261.2601628
Healthcare,Software,Singapore,6730015.649126812,1963040.5339918335,1064794.6073407093,25928081.614261378,20332183.049520545,13312360.334767718,5556586.422691762,7755773.912075955,0.6418422433824847,0.24990362203618988,0.1582157698962946,0.08963304299594803,3909,12.160534574200813,876837.445580293,1760892.7017918413,75509.11791428427,1229,0.10295600166114804,25474409.21313847
Industrials,Business Services,India,57274371.47961065,15263535.591562431,3171758.505603551,5875235.5400926005,808531.5545006822,115456456.25644788,37905321.302352205,77551134.95409568,0.48022423282577614,0.07232320933443115,0.05537832059375246,0.3441183692944997,3666,6.764620084658301,9249137.257817794,17184066.15930298,1554545.9388403634,92,0.7276495643016596,241070019.41394824
Financial Services,Software,Germany,216817291.64252514,11520327.135290787,35897737.662794635,32269754.596871436,46641141.29769938,247757589.32084236,136260007.64222756,111497581.6786148,0.5724900540230902,0.06209271478507299,0.16556676541269869,0.302338612324229,3251,32.11374147946719,6122558.913814177,8767244.284354677,12829397.8945917,2901,0.7144944176296459,794669513.2341272
Financial Services,Business Services,UK,107016483.63356814,14421325.74701075,12897301.410572367,5447758.600959484,5759661.291077051,90289423.23203525,59439326.79266396,30850096.439371288,0.3712605093477606,0.18213176302342637,0.12051696124434085,0.34569409960709685,4094,27.43913015535385,9554811.848355342,13851106.047589164,3893709.1857590126,674,0.8629122505911339,495724387.66460776
Energy,Logistics,Germany,169560190.37110397,45930953.10899749,7075023.078292924,42554470.21973294,20406140.90738659,341929942.36748004,206221466.83340296,135708475.53407708,0.46234808449490994,0.08845679522845487,0.041725732100255014,0.28790709738495013,75,14.185849898335734,30085145.921851866,42143630.04555525,9802894.38052539,1843,0.12347802753539884,587301823.3638833
Consumer,Retail,USA,231382474.91089657,49778004.0305376,37491775.63031663,29892418.233192198,65958741.699146286,272701538.4110067,102646145.69482996,170055392.71617675,0.7181727506604234,0.22719502261853725,0.16203377392671764,0.1731811930754818,199,20.06855683620412,31137818.8271471,36307818.82659475,16767454.349819189,4412,0.4106260302550804,729664705.0110636
Technology,Healthcare Services,USA,65964490.00708029,15201347.544747615,7194560.710534522,12088119.4298323,49840445.766215175,162582108.86651495,42466051.393663,120116057.47285196,0.4521667558439303,0.14883176418442534,0.10906717704877723,0.016718885529520958,2182,25.027135824827422,7276463.527323036,11816949.16247951,4613847.340720729,2662,0.2802486930030404,215628535.3098253
Consumer,Business Services,Germany,371247842.4596041,96577938.95706762,44562499.52625526,22748129.445442703,31485321.705045976,536212045.2394262,219416118.41984975,316795926.81957644,0.2711200886845737,0.13479167420063343,0.12003436634410651,0.10577796288104845,4199,3.3137232060927957,51916956.229386635,103913370.22387436,18731751.675739497,3330,0.48841923994268843,1498182030.6708198
Healthcare,Business Services,India,53650862.22041232,15786851.620743481,1199611.3630972125,30043482.877516117,63400920.74534098,73191581.28346509,36543451.060065135,36648130.22339995,0.3991673919660966,0.06212299500150038,0.022359591504212607,-0.04661539236426764,4799,5.739564576561778,11136753.784469465,15201674.321377033,2247028.5356871714,483,0.6227293280421758,168949744.6259812
Healthcare,Software,USA,455438667.72597367,72680792.23779424,15046526.211363126,40037072.59181015,70813634.66181868,684625634.5598314,220228749.48128554,464396885.0785458,0.22418441752261992,0.1682165643789712,0.03303743682215462,0.3139477962249997,3891,27.759744969772377,40601256.61077705,74239370.93136735,31081315.56340983,1804,0.7377736409980548,1812116738.8488395
Consumer,Retail,USA,293579369.80988425,48784554.90698383,51769171.69102817,26061276.464644648,30813762.313281722,431968875.0522901,204740277.04173568,227228598.0105544,0.3952016209045075,0.1945813203929872,0.1763379072737733,0.10226517108065634,358,25.444983476318576,20998015.76377191,50134787.428063795,13313253.46804516,1926,0.4077235028579775,972845638.9174933
Energy,Software,Singapore,190527544.8046364,25103799.381134555,25586846.375826355,29299340.52745207,50544123.70814533,332354142.31884426,194874691.9651048,137479450.35373947,0.30452248867068427,0.16114242654827937,0.1342947362391231,0.01324071557745192,4234,17.47557369305769,18375903.619128633,23761644.934620332,6967860.49380025,115,0.6955431430477306,651084764.735291
Healthcare,Healthcare Services,Germany,215060818.27032197,53123943.07946266,10079857.189235872,14646727.61697455,27046846.506716385,210737080.64950505,95021857.02239865,115715223.6271064,0.30574307376957266,0.17683717788993175,0.04686979836822687,0.026036943829207307,635,38.82529564875913,38733737.501043715,62060742.70046611,9525505.041172622,626,0.03006221675703682,638843341.37162
Energy,Business Services,Germany,431314811.97890663,88416374.98457232,60017709.31187007,24949094.754796974,49472195.032661036,533837833.18287843,366681935.0318813,167155898.15099716,0.4203960041512158,0.08246532426752581,0.13915058710018338,-0.027633832650149074,94,26.174533457244102,78839990.83077414,101492913.56033917,25511115.08583445,2553,0.6505454358378958,1351881149.6107798
Healthcare,Software,India,44484488.03035296,4689582.422228511,3861539.940983341,10490015.43137074,76280081.18625365,110878289.06886868,42740027.90241214,68138261.16645655,0.5900759423424593,0.1315541461326481,0.08680643774855876,0.005803681754482551,144,10.868124551195201,2645107.896660728,3786888.6607138715,794677.9375845895,1691,0.19568558642617162,125246718.03501803
Consumer,Logistics,Germany,266582697.7788045,36955869.95912926,27409269.28030969,2649292.981600521,51885570.669150226,468629446.6250133,253286311.49389553,215343135.13111776,0.5119917987049805,0.13758071648513265,0.10281713520302196,0.09005661691763296,1637,10.604537223791496,24022566.92496298,26350504.492480256,8791059.761098742,3623,0.09784533571772334,658764233.485305
