sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Consumer,Healthcare Services,Singapore,434452854.68490833,62236975.33338235,20736174.770287305,29410393.59254907,33645440.802985,358781237.1294278,84284635.7329841,274496601.3964437,0.3074024491136245,0.2038659919036304,0.0477294015833465,0.3068158064134993,1862,22.73435321254045,28179827.676627245,60196192.30755155,30364944.985672787,834,0.2619883473276375,1343675581.9760668,0.8741271593011736,0.09377703547760398,233325.91551284015,0.7650807037532484
Healthcare,Business Services,UK,427773929.58294445,27133204.685936216,64930914.30517583,5312025.5703545045,5062690.672162961,893885611.1539398,418477296.2546583,475408314.8992816,0.4280014132496754,0.2307724391952044,0.1517879183719302,0.2857214288271015,3887,25.41131519376455,21330326.63612669,26461530.069512084,33713028.05573197,297,0.6174427541827935,1384066396.4124448,1.0492494829997225,0.005663689636560325,110052.46451838035,0.5318446890375211
Energy,Retail,India,498394553.2064285,37172666.404199526,17968464.750670753,38287659.18009253,5148342.537323165,456804622.8688077,294368663.734166,162435959.1346417,0.6402473967751481,0.2263126399728764,0.0360526908552077,0.2102053608531014,4134,14.25638403367662,31714105.502663128,31573041.453420226,14595862.653418224,2972,0.6127403332438871,2012021954.9722435,7.436890397739514,0.011270338082374763,120559.88224635426,0.3555917584951688
Industrials,Retail,USA,476386914.89398754,96794932.15868863,60446642.889357656,45745998.72615935,30460237.97557029,963862921.9038228,501372875.4261414,462490046.4776813,0.6332639953762782,0.2293885583666614,0.1268856070549484,0.2220243421720378,2543,8.959333142291648,84888099.58018121,114636680.93909717,37024282.22474914,347,0.0331194603601061,1481635792.102932,1.5018267015132494,0.03160225098752134,187332.64447266518,0.479829689437758
Healthcare,Software,Singapore,47524907.95022946,9617721.21141577,2036876.6342107723,24913861.97695577,19174856.06728972,42314942.00865633,10155997.077093506,32158944.931562822,0.7009911223514496,0.1989291928403068,0.0428591389665371,0.3227295927091801,3769,19.859617428675,5834554.501415016,8455935.55770279,2525544.740128711,3221,0.6716459105838056,221696302.30957893,1.2992985130905983,0.45314622110003455,12609.421053390675,0.7599902872366952
Energy,Manufacturing,Germany,125186460.47141224,22753329.25889627,6979287.718196217,2359013.2593068862,56626024.33358701,216981706.71047235,121935829.6679431,95045877.04252924,0.2481926012735954,0.2491052358123884,0.0557511386767742,0.3477394267788127,932,34.91023117698577,11872329.47723735,24318373.33949431,8956566.712574573,2330,0.7331996394727007,579027579.6751013,0.041659524698569865,0.26097142101082954,134320.23655730928,0.43803636022345827
Consumer,Manufacturing,India,346898882.44554377,28831754.620920755,13275648.394941663,38710145.72876468,50037127.1018339,583809796.8148458,381596120.2496329,202213676.5652129,0.5627746962791702,0.12922934901766,0.0382695046503232,0.1155727232704735,4103,24.99928571106823,22492737.07458204,28317876.267375685,15823189.527624404,1702,0.6347380949163327,1296578920.9236448,0.7736284629208043,0.08570792640827006,84547.61941153882,0.34636910457558595
Healthcare,Retail,Germany,378701305.38057953,67575503.62610902,12099847.23713206,34110996.394391224,57323215.52015542,640068141.7912908,382056346.6483131,258011795.14297763,0.3651364597461158,0.0903814437062872,0.0319508992053043,0.0902935806973113,1584,28.44547689128241,55598419.264462434,71661057.42217109,8399265.15558051,2056,0.3295953763202316,1095205652.4333007,0.5950642524998873,0.08955798887245196,239079.10693218405,0.40310051117511864
Industrials,Software,Singapore,265066531.76166412,65725224.15833254,33756298.095418595,15269512.537924068,26629340.049307268,506467734.6348906,240437390.0585448,266030344.5763458,0.2530164181085244,0.2247983178547092,0.1273502839874584,0.1550452992214514,1255,19.98771850150369,32811324.604326144,58396658.539904974,8826116.553270811,3066,0.5106659171820959,980858769.1109028,0.5734093488479557,0.05257855185682103,211208.39184196346,0.5252661253300279
Consumer,Retail,Singapore,470965268.6383447,49389354.07076387,16962694.19700785,39374208.7986436,79588912.29108872,1068205801.0320992,226298011.41273123,841907789.6193678,0.3381949528885563,0.0586684554082527,0.0360168686027536,0.2783117508164666,4211,21.521304564348046,33447702.39651542,40806750.15022268,24544207.01650686,2911,0.0276002806176269,1500306644.72461,0.49471977521989813,0.07450709611779864,111841.66911383157,0.7881512989406325
Industrials,Manufacturing,Germany,169398171.56454903,43461765.34177742,22781858.597001445,6850717.484751754,15611537.643065205,318991037.7289735,109958783.93506669,209032253.79390684,0.2656881177954303,0.0809937986299784,0.1344870395387971,0.0162468722161602,3371,20.156054459098524,30583728.161191914,34256612.876983345,10142675.328548292,4913,0.2804023245545647,498723057.4317526,0.43882400576953473,0.048940364451020534,50251.60829562416,0.655291933221987
Industrials,Retail,UK,480107847.30375415,83118652.90175365,12830835.470668644,13398181.163061056,12644023.289507683,1071934814.6704658,259865934.58072457,812068880.0897412,0.7315619323786111,0.1677027553249252,0.0267249026291187,0.1570959148296652,2687,3.046809609075334,65545405.97550385,63029042.62650245,33057569.8930079,4238,0.4762585973140756,1467510499.1822288,1.0596454037046255,0.011795515097058125,178678.02281494386,0.7575730062833974
Consumer,Business Services,USA,73493492.98233372,18333402.40986321,6936270.288276995,44128740.86556427,50834341.82328668,136697814.81299523,47313513.172544144,89384301.6404511,0.2735242879534534,0.2422344781793365,0.0943793798172625,-0.0080809243426419,156,22.10240280279557,9831915.793976974,15254680.226027802,3793810.199323992,3232,0.6994615345481509,282666380.5851206,0.8680891555351928,0.37187384372477983,471112.13450213923,0.6538824469339927
Financial Services,Manufacturing,Germany,235546933.94896156,12327029.222872818,32858142.39516801,15465984.051043011,44919482.66161492,256230423.14800864,156223625.84975109,100006797.29825756,0.6494997206030528,0.2254905829505911,0.1394972197018184,-0.0316252011573108,587,11.415617748708392,6838010.7343725925,10165704.866029438,6766624.817682649,4962,0.497395220493282,635783742.4082028,0.3443045897823568,0.17530893525343663,401272.45987898053,0.3903002464328358
Technology,Retail,UK,418832970.7709748,93477393.67182852,48204179.84411254,7812563.8457829,65289248.12330261,361606695.14135534,120088076.1414788,241518618.99987656,0.2313824043125786,0.1834857951168925,0.1150916551659717,0.0973484330374057,3284,26.777842361784938,53610732.26829842,86734903.42289554,17614971.634672217,4163,0.3872038737114032,1491850765.022088,0.11966080281746255,0.1805532060123512,127537.44542356115,0.6679041683823491
Industrials,Logistics,Germany,42265464.30775219,9172197.320043484,2933985.72517344,1214522.7375615938,12447644.566739617,69562674.33959553,24708719.628708523,44853954.710887,0.581910657564453,0.0981306951131529,0.0694180407864417,0.2591184673900674,704,25.5928208882078,7334164.098554757,8188736.568966704,561130.9249184949,1439,0.4819009689529928,186374788.6620309,0.09757048661293122,0.17894143209578037,60036.17089169345,0.6447991704849656
Technology,Manufacturing,Singapore,379069772.1650049,51643691.68223362,17302107.85087206,33462777.679823417,40069498.36214152,650746025.6114124,399360448.4071838,251385577.20422855,0.3850990217380827,0.1834189519111326,0.0456435968292946,0.0964765867850501,1120,3.623508070056309,30418524.50014587,60682227.630168855,16614011.650330622,3234,0.6190441464386033,1500990742.5671754,0.8351184578701822,0.06157471084743695,338455.15371875436,0.3863036688822459
Energy,Retail,Singapore,288120614.71502864,41509590.57753327,32531245.38264809,40888587.57886285,68898987.36147635,631570357.6969621,270146761.166875,361423596.5300871,0.2653718942636265,0.1638346853477552,0.1129084269614784,0.012571531213346,2559,20.949377670296712,30205978.0244238,46784365.8951894,18669780.418976866,314,0.7715164614808934,1090559434.1669812,0.5934570179434159,0.10909154700153806,112591.09601994086,0.5722618107791312
Technology,Manufacturing,USA,314920644.3455592,25231584.06512956,9254491.465482386,8242401.529229943,65863372.915340014,650167516.7673374,438464002.68829095,211703514.0790465,0.7384369422577257,0.2286567972747964,0.0293867411732065,0.0031704203907996,70,35.37854415514926,20672705.30933137,28651546.896088503,6493031.70307514,3635,0.8314279916256735,910373524.9731932,0.1251439330297376,0.10130215862338941,4498866.347793703,0.3256137973973939
Industrials,Business Services,UK,230712500.49955985,18713236.71598921,5375944.120073942,49707478.253472246,70132579.5867969,542399200.8674775,185653230.8582924,356745970.0091852,0.3210558650099915,0.1351733116350853,0.0233014860852075,0.1313277475912027,3993,31.61161827727365,16810727.792283393,18046024.4020938,8577454.4106869,37,0.353476703899083,626434178.8110924,0.708764436533433,0.1293006690913841,57779.23879277732,0.6577184653639409
Industrials,Retail,USA,218764760.5616752,40746836.94065501,34094598.14328241,11649493.983630791,2213134.472504956,189227855.10323188,50539808.64563634,138688046.45759553,0.5137656416424214,0.2116369620075849,0.155850503781985,0.3047223757122526,2520,26.134301675048903,24512140.96193294,31670778.66754422,8334780.689556009,4148,0.783023292771424,927757299.7505856,5.2637985302561425,0.011695606184922387,86811.41292129968,0.7329155973465707
Consumer,Retail,UK,147956528.07381105,12445739.336540047,24704844.76681882,2992119.3887051926,1027699.884471538,164391714.83600917,99528828.12734812,64862886.70866105,0.4879067326470947,0.1751686574753972,0.166973671851061,0.0930926701662939,4446,34.53401017470239,6172428.780139972,8917740.631907484,7411037.370371221,352,0.0749602983461409,350998899.0205074,2.911471951992867,0.006251530896777442,33278.57131664666,0.3945629910446871
Industrials,Retail,UK,124546683.8623358,17082400.427170496,17022860.981477242,3784530.165451791,9318449.274656791,230118114.93203,115861218.66270366,114256896.2693263,0.7348542014944546,0.1249098962510899,0.1366785566149074,-0.0239689491289936,2468,22.42642252428586,12285208.095829464,13150055.642793952,6065465.619241023,3734,0.7602570520929616,473603085.1265025,0.4061330435896137,0.0404942013253028,50464.62068976329,0.49651413276644635
Technology,Retail,India,483537879.303838,142616339.3273751,19670405.177667744,18701833.339207143,48025717.603731565,456568204.1437209,178667808.91980982,277900395.2239111,0.3436446462091249,0.2404100441933408,0.0406801742316191,0.1146343291325881,387,16.694803813462602,66445813.2120983,161381193.2873438,4849490.451100472,3815,0.050346786577005,1404140417.7505646,0.3894128869352703,0.10518848480437279,1249451.8845060414,0.6086722480929315
Industrials,Retail,India,37824844.722382605,4896804.716756888,2239114.96664906,768280.0910007989,42784153.05443215,37760468.91949458,12980091.12268719,24780377.796807397,0.552654406622328,0.1950231377645954,0.0591969374384259,0.055382250742409,1721,14.509359500478892,2563255.0476394654,5770611.607449434,882694.9835132728,4342,0.4005317662483788,106844010.16097368,0.017957118141928723,1.1330408302303683,21978.410646358283,0.6562518556016672
Industrials,Logistics,India,52460371.16203731,11018923.878857726,6186817.387056778,32683063.14795933,61864000.6407517,71073763.15039572,46852668.08729707,24221095.06309865,0.6032625360878159,0.2109417177162373,0.1179331607843033,0.2383848655306844,1013,12.755234546380128,6735411.265147686,8247831.793528006,2181807.694344169,1798,0.0388268847857158,145055243.33875272,0.5283050370077425,0.8704196583744174,51787.138363314225,0.34078813319403917
Energy,Logistics,USA,283114238.7976546,38298423.00077938,31506674.493183475,44633000.92874742,52190410.71550917,516462485.8459477,222131677.97031537,294330807.8756323,0.3901333668579719,0.1897094227843423,0.1112860823496118,0.3423923764063257,3452,18.140792353782423,22829789.60353317,35006931.52903,11264571.349229673,1133,0.6361004317584066,1080900263.4887958,0.85519543373672,0.10105363341157893,82014.55353350365,0.569897748514161
Healthcare,Retail,Germany,218244477.7483076,12915281.938788667,22795771.955945108,40663357.10037685,52845423.456600845,248212814.1275904,139996276.7424034,108216537.38518704,0.5957022334826167,0.1025078431297994,0.1044506243234,0.199149862742774,3912,33.9119297065349,6044818.911211299,10298894.466301195,9606656.016081696,3058,0.0397306340030763,594317828.2355219,0.7694773632341412,0.2129036876776087,55788.465682082715,0.4359828793108152
Healthcare,Business Services,India,232674624.7835798,69207277.48907691,23487852.382733032,25167029.29404348,44703486.69793345,259713144.85483405,71052826.36167404,188660318.49316,0.5725450460133097,0.129153361981154,0.1009472021479783,0.0659626512861902,760,3.192881556956108,56959336.75963213,49563790.63706908,14541889.18714303,1731,0.5388190294541851,800485063.5431811,0.5629768761461486,0.17212639245857325,306150.8220836576,0.7264180586570278
Consumer,Business Services,UK,269027060.41329896,60236348.93191199,13795419.043402432,22099767.89791193,35572397.623311654,313998848.82924217,151512207.59323338,162486641.2360088,0.2802646277299354,0.151949834663716,0.0512789271912234,-0.0046273954536002,4272,13.84076408527116,37715372.29925816,55229183.134544566,19788371.139995683,2432,0.4409420399608165,969343241.0711994,0.6212616909305346,0.11328830585189986,62974.499160416424,0.5174752768739345
Healthcare,Manufacturing,UK,42169243.41342951,6544116.214544291,5355155.797643884,41989268.18841511,45273192.943932414,79620741.0815457,22981216.260919787,56639524.82062591,0.2204633210283916,0.2083376290354632,0.1269919819319889,0.0168152829765145,1773,5.4644423502445925,5685404.879013031,7733579.240980748,2240789.695576344,1200,0.7499155868676468,135344225.21629637,0.9274642555124352,0.5686105445510068,23784.11924051298,0.7113664611915259
Consumer,Manufacturing,India,181723563.00529787,50550951.718385085,30377707.914735746,32718853.353021484,8859211.221815348,294342696.4509288,94973845.70533068,199368850.7455981,0.6867036147514651,0.0776805598032403,0.1671643864579637,-0.028275889655717,2263,19.22487084878981,41410452.16516047,37271965.64386994,12007444.26397309,3525,0.0336012775597424,478446296.6178961,3.693201633171699,0.03009828790942094,80302.06054144846,0.6773358168879715
Financial Services,Manufacturing,Singapore,298890759.96823263,16873653.2534021,7670232.353252432,36493850.56051105,16813212.999384932,572647529.9846867,329250042.72903067,243397487.2556561,0.2326321411487321,0.2039507908928478,0.0256623267780765,0.0573684871845144,1122,16.802746411590434,7480421.145833841,18886933.05098392,14720673.315350393,3903,0.8716993298124801,1013426300.6263756,2.170545901122295,0.02936049160961986,266391.0516650915,0.42503891924962084
Healthcare,Logistics,India,361245501.1269791,101918927.9929594,59695215.2184236,49555975.348790444,10534140.162972605,777843879.6944942,468454281.0612415,309389598.63325274,0.5544054404981678,0.1057721916476404,0.1652483284419935,0.336059308651326,4087,20.983864377620684,67342274.94752124,79589986.2668176,21883175.06644183,1030,0.0799804477622157,1445163394.5774603,4.7043208636030105,0.013542743522144818,88388.91635110817,0.3977528225262485
